COUNTRY_SHORT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_ALPHA_2_CODE,PROVINCE_STATE_NAME,COUNTY_NAME,COUNTY_FIPS_NUMBER,GEO_LATITUDE,GEO_LONGITUDE,GEO_REGION_POPULATION_COUNT,DATA_SOURCE_NAME
United States,USA,US,Tennessee,Lewis,47101,35.5284,-87.4866,12268,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Lincoln,47103,35.1805,-86.6012,34366,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Loudon,47105,35.7566,-84.2886,54068,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Macon,47111,36.5267,-86.0142,24602,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Madison,47113,35.6097,-88.8422,97984,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Marion,47115,35.1518,-85.6252,28907,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Marshall,47117,35.484,-86.778,34375,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Maury,47119,35.6297,-87.0804,96387,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,McMinn,47107,35.4432,-84.6183,53794,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,McNairy,47109,35.1939,-88.5778,25694,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Meigs,47121,35.5206,-84.8014,12422,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Monroe,47123,35.4386,-84.2156,46545,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Montgomery,47125,36.477,-87.37,208993,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Moore,47127,35.2676,-86.3609,6488,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Morgan,47129,36.1431,-84.6653,21403,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Obion,47131,36.3627,-89.1733,30069,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Overton,47133,36.3423,-85.3089,22241,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Perry,47135,35.6326,-87.8588,8076,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Pickett,47137,36.5158,-85.1514,5048,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Polk,47139,35.1357,-84.511,16832,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Putnam,47141,36.1421,-85.458,80245,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Rhea,47143,35.6177,-84.9146,33167,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Roane,47145,35.8471,-84.5457,53382,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Robertson,47147,36.5003,-86.8818,71813,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Rutherford,47149,35.8599,-86.3934,332285,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Scott,47151,36.3837,-84.5112,22068,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Sequatchie,47153,35.358,-85.3691,15026,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Sevier,47155,35.8034,-83.5126,98250,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Shelby,47157,35.2037,-89.8653,937166,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Smith,47159,36.2544,-85.9737,20157,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Stewart,47161,36.5021,-87.8332,13715,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Sullivan,47163,36.5041,-82.3115,158348,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Sumner,47165,36.4488,-86.4726,191283,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Tipton,47167,35.5119,-89.7605,61599,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Trousdale,47169,36.3909,-86.1402,11284,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Unicoi,47171,36.1074,-82.474,17883,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Union,47173,36.2996,-83.8313,19972,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Van Buren,47175,35.6687,-85.4578,5872,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Warren,47177,35.6737,-85.7944,41277,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Washington,47179,36.2721,-82.4879,129375,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Wayne,47181,35.2527,-87.7805,16673,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Weakley,47183,36.2879,-88.74,33328,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,White,47185,35.9357,-85.4543,27345,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Williamson,47187,35.8732,-86.9151,238412,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Wilson,47189,36.153,-86.3215,144657,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Anderson,48001,31.7951,-95.6887,57735,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Andrews,48003,32.2885,-102.6379,18705,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Angelina,48005,31.2769,-94.6355,86715,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Aransas,48007,28.2209,-96.8754,23510,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Archer,48009,33.6138,-98.6883,8553,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Armstrong,48011,34.9658,-101.3572,1887,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Atascosa,48013,28.9347,-98.5218,51153,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Austin,48015,29.8495,-96.275,30032,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bailey,48017,34.0706,-102.8295,7000,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bandera,48019,29.729,-99.2012,23112,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bastrop,48021,30.1035,-97.3242,88723,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Baylor,48023,33.616,-99.2137,3509,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bee,48025,28.4248,-97.7101,32565,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bell,48027,31.0402,-97.51,362924,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bexar,48029,29.4377,-98.4722,2003554,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Blanco,48031,30.2172,-98.4077,11931,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Borden,48033,32.7474,-101.4322,654,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bosque,48035,31.8982,-97.6486,18685,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Bowie,48037,33.4761,-94.3949,93245,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Brazoria,48039,29.2123,-95.5313,374264,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Brazos,48041,30.6529,-96.3806,229211,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Brewster,48043,29.8231,-103.0823,9203,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Briscoe,48045,34.535,-101.2086,1546,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Brooks,48047,27.0383,-98.2019,7093,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Brown,48049,31.7664,-98.958,37864,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Burleson,48051,30.5133,-96.6354,18443,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Burnet,48053,30.7338,-98.1859,48155,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Caldwell,48055,29.8519,-97.6266,43664,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Calhoun,48057,28.5138,-96.695,21290,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Callahan,48059,32.2983,-99.3739,13943,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Cameron,48061,26.1073,-97.5787,423163,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Camp,48063,32.99,-94.9935,13094,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Carson,48065,35.3997,-101.3546,5926,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Cass,48067,33.101,-94.3483,30026,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Castro,48069,34.5304,-102.2618,7530,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Chambers,48071,29.7071,-94.5223,43837,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Cherokee,48073,31.7826,-95.1853,52646,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Childress,48075,34.5307,-100.2067,7306,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Clay,48077,33.81,-98.2007,10471,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Cochran,48079,33.6054,-102.8284,2853,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Coke,48081,31.8934,-100.5296,3387,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Coleman,48083,31.7432,-99.4612,8175,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Collin,48085,33.1929,-96.5676,1034730,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Collingsworth,48087,34.9674,-100.2701,2920,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Colorado,48089,29.6055,-96.5236,21493,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Comal,48091,29.8168,-98.2891,156209,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Comanche,48093,31.9702,-98.5993,13635,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Concho,48095,31.3218,-99.8577,2726,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Cooke,48097,33.6877,-97.2144,41257,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Coryell,48099,31.394,-97.8008,75951,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Cottle,48101,34.0712,-100.2829,1398,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Crane,48103,31.3689,-102.5403,4797,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Crockett,48105,30.6879,-101.3732,3464,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Crosby,48107,33.6161,-101.3,5737,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Culberson,48109,31.3019,-104.4978,2171,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Dallam,48111,36.2673,-102.6022,7287,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Dallas,48113,32.7661,-96.7774,2635516,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Dawson,48115,32.737,-101.9478,12728,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Deaf Smith,48117,34.9635,-102.6051,18546,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Delta,48119,33.357,-95.7245,5331,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Denton,48121,33.2078,-97.1156,887207,Census Bureau - 2019 Estimate
United States,USA,US,Texas,DeWitt,48123,29.0996,-97.3051,20160,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Dickens,48125,33.6166,-100.7789,2211,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Dimmit,48127,28.4132,-99.7548,10124,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Donley,48129,34.9669,-100.8141,3278,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Duval,48131,27.6613,-98.5174,11157,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Eastland,48133,32.2936,-98.8015,18360,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Ector,48135,31.8599,-102.5429,166223,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Edwards,48137,29.9663,-100.3478,1932,Census Bureau - 2019 Estimate
United States,USA,US,Texas,El Paso,48141,31.6952,-106.1718,839238,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Ellis,48139,32.3014,-96.7619,184826,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Erath,48143,32.214,-98.2274,42698,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Falls,48145,31.2537,-96.9393,17297,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Fannin,48147,33.6132,-96.1193,35514,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Fayette,48149,29.8921,-96.9151,25346,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Fisher,48151,32.7425,-100.4024,3830,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Floyd,48153,34.069,-101.303,5712,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Foard,48155,33.9777,-99.7617,1155,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Fort Bend,48157,29.5257,-95.746,811688,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Franklin,48159,33.179,-95.2164,10725,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Freestone,48161,31.7139,-96.1581,19717,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Frio,48163,28.8624,-99.1075,20306,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Gaines,48165,32.7355,-102.6352,21492,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Galveston,48167,29.3824,-95.0331,342139,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Garza,48169,33.1798,-101.298,6229,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Gillespie,48171,30.3291,-98.9457,26988,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Glasscock,48173,31.8477,-101.5209,1409,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Goliad,48175,28.6571,-97.4682,7658,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Gonzales,48177,29.4484,-97.5027,20837,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Gray,48179,35.3987,-100.8124,21886,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Grayson,48181,33.6831,-96.662,136212,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Gregg,48183,32.509,-94.8444,123945,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Grimes,48185,30.5451,-95.9916,28880,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Guadalupe,48187,29.6123,-97.9639,166847,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hale,48189,34.068,-101.8263,33406,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hall,48191,34.534,-100.6806,2964,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hamilton,48193,31.7167,-98.0987,8461,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hansford,48195,36.2744,-101.3546,5399,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hardeman,48197,34.315,-99.7365,3933,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hardin,48199,30.3124,-94.3867,57602,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Harris,48201,29.8346,-95.389,4713325,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Harrison,48203,32.5634,-94.3724,66553,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hartley,48205,35.852,-102.602,5576,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Haskell,48207,33.1786,-99.7307,5658,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hays,48209,30.065,-98.0268,230191,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hemphill,48211,35.8244,-100.2707,3819,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Henderson,48213,32.1827,-95.8182,82737,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hidalgo,48215,26.3986,-98.1887,868707,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hill,48217,31.9888,-97.1227,36649,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hockley,48219,33.6124,-102.3431,23021,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hood,48221,32.3932,-97.8161,61643,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hopkins,48223,33.1751,-95.5852,37084,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Houston,48225,31.26,-95.4349,22968,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Howard,48227,32.2992,-101.4356,36664,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hudspeth,48229,31.3165,-105.4233,4886,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hunt,48231,33.1232,-96.0795,98594,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Hutchinson,48233,35.8101,-101.3545,20938,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Irion,48235,31.3054,-100.9812,1536,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jack,48237,33.2355,-98.1705,8935,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jackson,48239,28.9696,-96.562,14760,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jasper,48241,30.7013,-93.9986,35529,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jeff Davis,48243,30.761,-104.158,2274,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jefferson,48245,29.8764,-94.1418,251565,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jim Hogg,48247,27.0717,-98.7105,5200,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jim Wells,48249,27.659,-98.0873,40482,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Johnson,48251,32.3415,-97.3509,175817,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Jones,48253,32.7392,-99.8789,20083,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Karnes,48255,28.9476,-97.9006,15601,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kaufman,48257,32.5982,-96.2991,136154,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kendall,48259,29.93,-98.6715,47431,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kenedy,48261,26.9412,-97.7741,404,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kent,48263,33.1797,-100.7781,762,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kerr,48265,30.0494,-99.3054,52600,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kimble,48267,30.4915,-99.7102,4337,Census Bureau - 2019 Estimate
United States,USA,US,Texas,King,48269,33.6116,-100.2558,272,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kinney,48271,29.3544,-100.4105,3667,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Kleberg,48273,27.4227,-97.9022,30680,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Knox,48275,33.6159,-99.7337,3664,Census Bureau - 2019 Estimate
United States,USA,US,Texas,La Salle,48283,28.301,-99.0981,7520,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lamar,48277,33.6614,-95.5832,49859,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lamb,48279,34.0888,-102.3518,12893,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lampasas,48281,31.2393,-98.2864,21428,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lavaca,48285,29.3566,-96.8972,20154,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lee,48287,30.2949,-96.8887,17239,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Leon,48289,31.3146,-95.9962,17404,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Liberty,48291,30.1848,-94.8629,88219,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Limestone,48293,31.5165,-96.5516,23437,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lipscomb,48295,36.3128,-100.2732,3233,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Live Oak,48297,28.4249,-98.1422,12207,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Llano,48299,30.704,-98.6891,21795,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Loving,48301,31.826,-103.5679,169,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lubbock,48303,33.6145,-101.8206,310569,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Lynn,48305,33.179,-101.8167,5951,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Madison,48313,30.9585,-95.9474,14284,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Marion,48315,32.7826,-94.3622,9854,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Martin,48317,32.299,-101.9515,5771,Census Bureau - 2019 Estimate
United States,USA,US,Texas,Mason,48319,30.7183,-99.2239,4274,Census Bureau - 2019 Estimate
